Retailer,Region,State,City,Operating Profit,Operating Margin,Retailer ID
Kohl's,Northeast,New Jersey,Newark,955,51,5427
Kohl's,Northeast,New Jersey,Newark,910,43,5427
Kohl's,Northeast,New Jersey,Newark,2894,53,5427
Kohl's,Northeast,New Jersey,Newark,2795,49,5427
Kohl's,Northeast,New Jersey,Newark,1476,50,5427
Kohl's,Northeast,New Jersey,Newark,1054,53,5427
Kohl's,Northeast,New Jersey,Newark,745,53,5427
Kohl's,Northeast,New Jersey,Newark,790,41,5427
Kohl's,Northeast,New Jersey,Newark,1935,53,5427
Kohl's,Northeast,New Jersey,Newark,2901,46,5427
Kohl's,Northeast,New Jersey,Newark,1512,50,5427
Kohl's,Northeast,New Jersey,Newark,966,50,5427
Kohl's,Northeast,New Jersey,Newark,774,52,5427
Kohl's,Northeast,New Jersey,Newark,904,41,5427
Sports Direct,Northeast,New Jersey,Newark,2234,53,2164
Sports Direct,Northeast,New Jersey,Newark,3059,48,2164
Sports Direct,Northeast,New Jersey,Newark,1803,49,2164
Sports Direct,Northeast,New Jersey,Newark,1665,51,2164
Sports Direct,Northeast,New Jersey,Newark,1752,55,2164
Sports Direct,Northeast,New Jersey,Newark,1428,44,2164
Sports Direct,Northeast,New Jersey,Newark,2846,53,2164
Sports Direct,Northeast,New Jersey,Newark,3934,48,2164
Sports Direct,Northeast,New Jersey,Newark,2470,48,2164
Sports Direct,Northeast,New Jersey,Newark,2230,50,2164
Sports Direct,Northeast,New Jersey,Newark,1990,51,2164
Sports Direct,Northeast,New Jersey,Newark,2054,45,2164
Sports Direct,Northeast,New Jersey,Newark,3218,54,2164
Sports Direct,Northeast,New Jersey,Newark,2423,51,2164
Sports Direct,Northeast,New Jersey,Newark,1674,52,2164
Sports Direct,Northeast,New Jersey,Newark,1008,40,2164
Sports Direct,Northeast,New Jersey,Newark,610,44,2164
Sports Direct,Northeast,New Jersey,Newark,1205,41,2164
Sports Direct,Northeast,New Jersey,Newark,1499,50,2164
Sports Direct,Northeast,New Jersey,Newark,2906,50,2164
Sports Direct,Northeast,New Jersey,Newark,999,50,2164
Sports Direct,Northeast,New Jersey,Newark,848,45,2164
Sports Direct,Northeast,Connecticut,Hartford,479,44,2164
Sports Direct,Northeast,Connecticut,Hartford,1294,44,2164
Sports Direct,Northeast,Connecticut,Hartford,1474,45,2164
Sports Direct,Northeast,Connecticut,Hartford,2535,50,2164
Sports Direct,Northeast,Connecticut,Hartford,1149,54,2164
Sports Direct,Northeast,Connecticut,Hartford,887,45,2164
Sports Direct,Northeast,Connecticut,Hartford,403,42,2164
Sports Direct,Northeast,Connecticut,Hartford,749,40,2164
Sports Direct,Northeast,Connecticut,Hartford,1359,49,2164
Sports Direct,Northeast,Connecticut,Hartford,2700,50,2164
Sports Direct,Northeast,Connecticut,Hartford,1212,55,2164
Sports Direct,Northeast,Connecticut,Hartford,698,43,2164
Sports Direct,Northeast,Connecticut,Hartford,547,45,2164
Sports Direct,Northeast,Connecticut,Hartford,725,45,2164
Sports Direct,Northeast,Connecticut,Hartford,1242,50,2164
Sports Direct,Northeast,Connecticut,Hartford,3911,51,2164
Sports Direct,Northeast,Connecticut,Hartford,1857,53,2164
Sports Direct,Northeast,Connecticut,Hartford,1273,40,2164
Sports Direct,Northeast,Connecticut,Hartford,1137,41,2164
Sports Direct,Northeast,Connecticut,Hartford,1540,44,2164
Sports Direct,Northeast,Connecticut,Hartford,3045,49,2164
Sports Direct,Northeast,Connecticut,Hartford,4813,55,2164
Sports Direct,Northeast,Connecticut,Hartford,2256,50,2164
Sports Direct,Northeast,Connecticut,Hartford,1644,45,2164
Sports Direct,Northeast,Connecticut,Hartford,1411,42,2164
Sports Direct,Northeast,Connecticut,Hartford,1726,44,2164
Sports Direct,Northeast,Connecticut,Hartford,3375,49,2164
Sports Direct,Northeast,Connecticut,Hartford,5511,54,2164
Sports Direct,Northeast,Connecticut,Hartford,2849,53,2164
Sports Direct,Northeast,Connecticut,Hartford,1568,44,2164
Sports Direct,Northeast,Connecticut,Hartford,1478,44,2164
Sports Direct,Northeast,Connecticut,Hartford,1889,44,2164
Sports Direct,Northeast,Connecticut,Hartford,3844,48,2164
Sports Direct,Northeast,Connecticut,Hartford,4572,55,2164
Sports Direct,Northeast,Connecticut,Hartford,2851,55,2164
Sports Direct,Northeast,Connecticut,Hartford,1464,42,2164
Sports Direct,Northeast,Connecticut,Hartford,1143,41,2164
Sports Direct,Northeast,Connecticut,Hartford,1167,44,2164
Sports Direct,Northeast,Connecticut,Hartford,2888,50,2164
Sports Direct,Northeast,Connecticut,Hartford,3510,54,2164
Sports Direct,Northeast,Connecticut,Hartford,1833,52,2164
Sports Direct,Northeast,Connecticut,Hartford,1082,44,2164
Sports Direct,Northeast,Connecticut,Hartford,849,45,2164
Sports Direct,Northeast,Connecticut,Hartford,1071,42,2164
Sports Direct,Northeast,Connecticut,Hartford,2196,49,2164
Sports Direct,Northeast,Connecticut,Hartford,3667,55,2164
Sports Direct,Northeast,Connecticut,Hartford,1872,50,2164
Sports Direct,Northeast,Connecticut,Hartford,1117,43,2164
Sports Direct,Northeast,Connecticut,Hartford,760,40,2164
Sports Direct,Northeast,Connecticut,Hartford,1129,42,2164
Foot Locker,Northeast,Connecticut,Hartford,2331,50,3004
Foot Locker,Northeast,Connecticut,Hartford,3330,50,3004
Foot Locker,Northeast,Connecticut,Hartford,2228,52,3004
Foot Locker,Northeast,Connecticut,Hartford,1836,45,3004
Foot Locker,Northeast,Connecticut,Hartford,1680,42,3004
Foot Locker,Northeast,Connecticut,Hartford,1795,44,3004
Foot Locker,Northeast,Connecticut,Hartford,2992,47,3004
Foot Locker,Northeast,Connecticut,Hartford,4514,51,3004
Foot Locker,Northeast,Connecticut,Hartford,2627,51,3004
Foot Locker,Northeast,Connecticut,Hartford,1980,45,3004
Foot Locker,Northeast,Connecticut,Hartford,1937,42,3004
Foot Locker,Northeast,Connecticut,Hartford,2106,45,3004
Foot Locker,Northeast,Connecticut,Hartford,3452,46,3004
Foot Locker,Northeast,Connecticut,Hartford,1799,46,3004
Foot Locker,Northeast,Connecticut,Hartford,964,45,3004
Foot Locker,Northeast,Connecticut,Hartford,832,55,3004
Foot Locker,Northeast,Connecticut,Hartford,307,53,3004
Foot Locker,Northeast,Connecticut,Hartford,581,40,3004
Foot Locker,Northeast,Connecticut,Hartford,1123,54,3004
Foot Locker,Northeast,Connecticut,Hartford,1983,49,3004
Foot Locker,Northeast,Connecticut,Hartford,575,47,3004
Foot Locker,Northeast,Connecticut,Hartford,588,50,3004
Foot Locker,Northeast,Rhode Island,Providence,204,54,3004
Foot Locker,Northeast,Rhode Island,Providence,588,41,3004
Foot Locker,Northeast,Rhode Island,Providence,1137,53,3004
Foot Locker,Northeast,Rhode Island,Providence,1887,50,3004
Foot Locker,Northeast,Rhode Island,Providence,673,45,3004
Foot Locker,Northeast,Rhode Island,Providence,610,52,3004
Foot Locker,Northeast,Rhode Island,Providence,116,50,3004
Foot Locker,Northeast,Rhode Island,Providence,396,45,3004
Foot Locker,Northeast,Rhode Island,Providence,881,54,3004
Foot Locker,Northeast,Rhode Island,Providence,1740,49,3004
Foot Locker,Northeast,Rhode Island,Providence,528,50,3004
Foot Locker,Northeast,Rhode Island,Providence,449,52,3004
Foot Locker,Northeast,Rhode Island,Providence,200,53,3004
Foot Locker,Northeast,Rhode Island,Providence,264,40,3004
Foot Locker,Northeast,Rhode Island,Providence,858,52,3004
Foot Locker,Northeast,Rhode Island,Providence,2989,50,3004
Foot Locker,Northeast,Rhode Island,Providence,948,45,3004
Foot Locker,Northeast,Rhode Island,Providence,1264,54,3004
Foot Locker,Northeast,Rhode Island,Providence,892,52,3004
Foot Locker,Northeast,Rhode Island,Providence,902,40,3004
Foot Locker,Northeast,Rhode Island,Providence,2232,53,3004
Foot Locker,Northeast,Rhode Island,Providence,2919,45,3004
Foot Locker,Northeast,Rhode Island,Providence,1808,49,3004
Foot Locker,Northeast,Rhode Island,Providence,1394,55,3004
Foot Locker,Northeast,Rhode Island,Providence,1264,54,3004
Foot Locker,Northeast,Rhode Island,Providence,1141,41,3004
Foot Locker,Northeast,Rhode Island,Providence,2289,51,3004
Foot Locker,Northeast,Rhode Island,Providence,3457,45,3004
Foot Locker,Northeast,Rhode Island,Providence,1661,50,3004
Foot Locker,Northeast,Rhode Island,Providence,1251,52,3004
Foot Locker,Northeast,Rhode Island,Providence,1116,52,3004
Foot Locker,Northeast,Rhode Island,Providence,1184,40,3004
Foot Locker,Northeast,Rhode Island,Providence,2900,50,3004
Foot Locker,Northeast,Rhode Island,Providence,3157,48,3004
Foot Locker,Northeast,Rhode Island,Providence,1796,47,3004
Foot Locker,Northeast,Rhode Island,Providence,1568,55,3004
Foot Locker,Northeast,Rhode Island,Providence,765,53,3004
Foot Locker,Northeast,Rhode Island,Providence,558,40,3004
Foot Locker,Northeast,Rhode Island,Providence,2443,54,3004
Foot Locker,Northeast,Rhode Island,Providence,2248,45,3004
Foot Locker,Northeast,Rhode Island,Providence,1156,48,3004
Foot Locker,Northeast,Rhode Island,Providence,698,51,3004
Foot Locker,Northeast,Rhode Island,Providence,569,54,3004
Foot Locker,Northeast,Rhode Island,Providence,520,41,3004
Foot Locker,Northeast,Rhode Island,Providence,1538,51,3004
Foot Locker,Northeast,Rhode Island,Providence,2491,50,3004
Foot Locker,Northeast,Rhode Island,Providence,1262,49,3004
Foot Locker,Northeast,Rhode Island,Providence,679,52,3004
Foot Locker,Northeast,Rhode Island,Providence,541,50,3004
Foot Locker,Northeast,Rhode Island,Providence,418,40,3004
Sports Direct,Northeast,Rhode Island,Providence,1893,51,2164
Sports Direct,Northeast,Rhode Island,Providence,2560,49,2164
Sports Direct,Northeast,Rhode Island,Providence,1304,45,2164
Sports Direct,Northeast,Rhode Island,Providence,1659,54,2164
Sports Direct,Northeast,Rhode Island,Providence,1531,55,2164
Sports Direct,Northeast,Rhode Island,Providence,1123,44,2164
Sports Direct,Northeast,Rhode Island,Providence,2402,52,2164
Sports Direct,Northeast,Rhode Island,Providence,3645,50,2164
Sports Direct,Northeast,Rhode Island,Providence,1685,48,2164
Sports Direct,Northeast,Rhode Island,Providence,1774,51,2164
Sports Direct,Northeast,Rhode Island,Providence,1560,50,2164
Sports Direct,Northeast,Rhode Island,Providence,1637,43,2164
Sports Direct,Northeast,Rhode Island,Providence,2805,55,2164
Sports Direct,Northeast,Rhode Island,Providence,2059,43,2164
Sports Direct,Northeast,Rhode Island,Providence,1137,44,2164
Sports Direct,Northeast,Rhode Island,Providence,710,36,2164
Sports Direct,Northeast,Rhode Island,Providence,336,38,2164
Sports Direct,Northeast,Rhode Island,Providence,768,39,2164
Sports Direct,Northeast,Rhode Island,Providence,1091,41,2164
Sports Direct,Northeast,Rhode Island,Providence,2066,41,2164
Sports Direct,Northeast,Rhode Island,Providence,654,42,2164
Sports Direct,Northeast,Rhode Island,Providence,661,38,2164
Sports Direct,Northeast,Massachusetts,Boston,827,38,2164
Sports Direct,Northeast,Massachusetts,Boston,748,38,2164
Sports Direct,Northeast,Massachusetts,Boston,1254,44,2164
Sports Direct,Northeast,Massachusetts,Boston,2123,44,2164
Sports Direct,Northeast,Massachusetts,Boston,804,45,2164
Sports Direct,Northeast,Massachusetts,Boston,546,39,2164
Sports Direct,Northeast,Massachusetts,Boston,1065,36,2164
Sports Direct,Northeast,Massachusetts,Boston,520,39,2164
Sports Direct,Northeast,Massachusetts,Boston,863,41,2164
Sports Direct,Northeast,Massachusetts,Boston,2001,45,2164
Sports Direct,Northeast,Massachusetts,Boston,733,44,2164
Sports Direct,Northeast,Massachusetts,Boston,416,35,2164
Sports Direct,Northeast,Massachusetts,Boston,437,39,2164
Sports Direct,Northeast,Massachusetts,Boston,614,38,2164
Sports Direct,Northeast,Massachusetts,Boston,1424,44,2164
Sports Direct,Northeast,Massachusetts,Boston,2940,43,2164
Sports Direct,Northeast,Massachusetts,Boston,1091,43,2164
Sports Direct,Northeast,Massachusetts,Boston,918,40,2164
Sports Direct,Northeast,Massachusetts,Boston,807,39,2164
Sports Direct,Northeast,Massachusetts,Boston,1026,38,2164
Sports Direct,Northeast,Massachusetts,Boston,1984,41,2164
Sports Direct,Northeast,Massachusetts,Boston,3320,42,2164
Sports Direct,Northeast,Massachusetts,Boston,1856,42,2164
Sports Direct,Northeast,Massachusetts,Boston,1028,36,2164
Sports Direct,Northeast,Massachusetts,Boston,933,35,2164
Sports Direct,Northeast,Massachusetts,Boston,1143,38,2164
Sports Direct,Northeast,Massachusetts,Boston,2182,40,2164
Sports Direct,Northeast,Massachusetts,Boston,3276,42,2164
Sports Direct,Northeast,Massachusetts,Boston,2212,43,2164
Sports Direct,Northeast,Massachusetts,Boston,1168,37,2164
Sports Direct,Northeast,Massachusetts,Boston,887,36,2164
Sports Direct,Northeast,Massachusetts,Boston,1406,39,2164
Sports Direct,Northeast,Massachusetts,Boston,2957,42,2164
Sports Direct,Northeast,Massachusetts,Boston,3542,44,2164
Sports Direct,Northeast,Massachusetts,Boston,1696,41,2164
Sports Direct,Northeast,Massachusetts,Boston,1014,35,2164
Sports Direct,Northeast,Massachusetts,Boston,771,36,2164
Sports Direct,Northeast,Massachusetts,Boston,814,37,2164
Sports Direct,Northeast,Massachusetts,Boston,2375,45,2164
Sports Direct,Northeast,Massachusetts,Boston,3005,42,2164
Sports Direct,Northeast,Massachusetts,Boston,1235,40,2164
Sports Direct,Northeast,Massachusetts,Boston,592,37,2164
Sports Direct,Northeast,Massachusetts,Boston,605,40,2164
Sports Direct,Northeast,Massachusetts,Boston,636,36,2164
Sports Direct,Northeast,Massachusetts,Boston,1616,45,2164
Sports Direct,Northeast,Massachusetts,Boston,3078,45,2164
Sports Direct,Northeast,Massachusetts,Boston,1336,45,2164
Sports Direct,Northeast,Massachusetts,Boston,631,35,2164
Sports Direct,Northeast,Massachusetts,Boston,554,38,2164
Sports Direct,Northeast,Massachusetts,Boston,586,35,2164
Amazon,Northeast,Massachusetts,Boston,1888,44,2788
Amazon,Northeast,Massachusetts,Boston,3013,43,2788
Amazon,Northeast,Massachusetts,Boston,2059,44,2788
Amazon,Northeast,Massachusetts,Boston,1494,36,2788
Amazon,Northeast,Massachusetts,Boston,1591,39,2788
Amazon,Northeast,Massachusetts,Boston,1676,38,2788
Amazon,Northeast,Massachusetts,Boston,2822,45,2788
Amazon,Northeast,Massachusetts,Boston,3936,41,2788
Amazon,Northeast,Massachusetts,Boston,2226,40,2788
Amazon,Northeast,Massachusetts,Boston,1949,39,2788
Amazon,Northeast,Massachusetts,Boston,1482,38,2788
Amazon,Northeast,Massachusetts,Boston,2031,39,2788
Amazon,Northeast,Massachusetts,Boston,3203,44,2788
Amazon,Northeast,Massachusetts,Boston,3678,55,2788
Amazon,Northeast,Massachusetts,Boston,2369,60,2788
Amazon,Northeast,Massachusetts,Boston,1310,45,2788
Amazon,Northeast,Massachusetts,Boston,841,49,2788
Amazon,Northeast,Massachusetts,Boston,1662,47,2788
Amazon,Northeast,Massachusetts,Boston,2199,51,2788
Amazon,Northeast,Massachusetts,Boston,3834,56,2788
Amazon,Northeast,Massachusetts,Boston,1610,60,2788
Amazon,Northeast,Massachusetts,Boston,1221,50,2788
Amazon,Northeast,Vermont,Burlington,745,46,2788
Amazon,Northeast,Vermont,Burlington,1701,50,2788
Amazon,Northeast,Vermont,Burlington,1974,54,2788
Amazon,Northeast,Vermont,Burlington,3749,60,2788
Amazon,Northeast,Vermont,Burlington,1676,57,2788
Amazon,Northeast,Vermont,Burlington,1283,49,2788
Amazon,Northeast,Vermont,Burlington,670,49,2788
Amazon,Northeast,Vermont,Burlington,1175,49,2788
Amazon,Northeast,Vermont,Burlington,1804,55,2788
Amazon,Northeast,Vermont,Burlington,3146,56,2788
Amazon,Northeast,Vermont,Burlington,1397,58,2788
Amazon,Northeast,Vermont,Burlington,1040,50,2788
Amazon,Northeast,Vermont,Burlington,792,50,2788
Amazon,Northeast,Vermont,Burlington,891,46,2788
Amazon,Northeast,Vermont,Burlington,2020,51,2788
Amazon,Northeast,Vermont,Burlington,4828,57,2788
Amazon,Northeast,Vermont,Burlington,2419,56,2788
Amazon,Northeast,Vermont,Burlington,1691,46,2788
Amazon,Northeast,Vermont,Burlington,1405,47,2788
Amazon,Northeast,Vermont,Burlington,1861,47,2788
Amazon,Northeast,Vermont,Burlington,3744,52,2788
Amazon,Northeast,Vermont,Burlington,5483,58,2788
Amazon,Northeast,Vermont,Burlington,3627,59,2788
Amazon,Northeast,Vermont,Burlington,1713,47,2788
Amazon,Northeast,Vermont,Burlington,1904,45,2788
Amazon,Northeast,Vermont,Burlington,2349,50,2788
Amazon,Northeast,Vermont,Burlington,3772,52,2788
Amazon,Northeast,Vermont,Burlington,5602,57,2788
Amazon,Northeast,Vermont,Burlington,3284,56,2788
Amazon,Northeast,Vermont,Burlington,2164,48,2788
Amazon,Northeast,Vermont,Burlington,2029,49,2788
Amazon,Northeast,Vermont,Burlington,2386,47,2788
Amazon,Northeast,Vermont,Burlington,3965,52,2788
Amazon,Northeast,Vermont,Burlington,6125,60,2788
Amazon,Northeast,Vermont,Burlington,3315,59,2788
Amazon,Northeast,Vermont,Burlington,2318,46,2788
Amazon,Northeast,Vermont,Burlington,1566,47,2788
Amazon,Northeast,Vermont,Burlington,1815,49,2788
Amazon,Northeast,Vermont,Burlington,3235,51,2788
Amazon,Northeast,Vermont,Burlington,4373,57,2788
Amazon,Northeast,Vermont,Burlington,2550,60,2788
Amazon,Northeast,Vermont,Burlington,1288,50,2788
Amazon,Northeast,Vermont,Burlington,1147,49,2788
Amazon,Northeast,Vermont,Burlington,1363,47,2788
Amazon,Northeast,Vermont,Burlington,2531,55,2788
Amazon,Northeast,Vermont,Burlington,4948,60,2788
Amazon,Northeast,Vermont,Burlington,2390,59,2788
Amazon,Northeast,Vermont,Burlington,1593,50,2788
Amazon,Northeast,Vermont,Burlington,1214,48,2788
Amazon,Northeast,Vermont,Burlington,1616,48,2788
West Gear,Northeast,Vermont,Burlington,3048,53,3199
West Gear,Northeast,Vermont,Burlington,4838,60,3199
West Gear,Northeast,Vermont,Burlington,2584,58,3199
West Gear,Northeast,Vermont,Burlington,2627,48,3199
Amazon,Northeast,Vermont,Burlington,2063,50,2788
Amazon,Northeast,Vermont,Burlington,2680,50,2788
Amazon,Northeast,Vermont,Burlington,3487,53,2788
Amazon,Northeast,Vermont,Burlington,6451,60,2788
Amazon,Northeast,Vermont,Burlington,3025,55,2788
Amazon,Northeast,Vermont,Burlington,2921,47,2788
Amazon,Northeast,Vermont,Burlington,2041,45,2788
Amazon,Northeast,Vermont,Burlington,2605,48,2788
Amazon,Northeast,Vermont,Burlington,3748,52,2788
Amazon,Northeast,Vermont,Burlington,3530,55,2788
Amazon,Northeast,Vermont,Burlington,2170,53,2788
Amazon,Northeast,Vermont,Burlington,1385,45,2788
Amazon,Northeast,Vermont,Burlington,791,40,2788
Amazon,Northeast,Vermont,Burlington,1454,44,2788
Amazon,Northeast,Vermont,Burlington,1940,45,2788
Amazon,Northeast,Vermont,Burlington,4675,53,2788
Amazon,Northeast,Vermont,Burlington,1721,51,2788
Amazon,Northeast,Vermont,Burlington,1544,44,2788
Amazon,Northeast,New Hampshire,Manchester,1047,43,2788
Amazon,Northeast,New Hampshire,Manchester,1999,43,2788
Amazon,Northeast,New Hampshire,Manchester,2164,48,2788
Amazon,Northeast,New Hampshire,Manchester,4043,50,2788
Amazon,Northeast,New Hampshire,Manchester,1724,51,2788
Amazon,Northeast,New Hampshire,Manchester,1169,41,2788
Amazon,Northeast,New Hampshire,Manchester,702,42,2788
Amazon,Northeast,New Hampshire,Manchester,1566,45,2788
Amazon,Northeast,New Hampshire,Manchester,1586,47,2788
Amazon,Northeast,New Hampshire,Manchester,3918,53,2788
Amazon,Northeast,New Hampshire,Manchester,1833,55,2788
Amazon,Northeast,New Hampshire,Manchester,1221,44,2788
Amazon,Northeast,New Hampshire,Manchester,884,41,2788
Amazon,Northeast,New Hampshire,Manchester,1359,45,2788
Amazon,Northeast,New Hampshire,Manchester,2074,46,2788
Amazon,Northeast,New Hampshire,Manchester,5868,53,2788
Amazon,Northeast,New Hampshire,Manchester,2537,54,2788
Amazon,Northeast,New Hampshire,Manchester,2099,42,2788
Amazon,Northeast,New Hampshire,Manchester,1664,40,2788
Amazon,Northeast,New Hampshire,Manchester,2211,45,2788
Amazon,Northeast,New Hampshire,Manchester,3439,46,2788
Amazon,Northeast,New Hampshire,Manchester,5285,53,2788
Amazon,Northeast,New Hampshire,Manchester,3513,51,2788
Amazon,Northeast,New Hampshire,Manchester,2052,44,2788
Amazon,Northeast,New Hampshire,Manchester,1987,42,2788
Amazon,Northeast,New Hampshire,Manchester,2425,43,2788
Amazon,Northeast,New Hampshire,Manchester,4281,47,2788
Amazon,Northeast,New Hampshire,Manchester,6648,53,2788
Amazon,Northeast,New Hampshire,Manchester,3603,50,2788
Amazon,Northeast,New Hampshire,Manchester,2413,41,2788
Amazon,Northeast,New Hampshire,Manchester,1982,44,2788
Amazon,Northeast,New Hampshire,Manchester,2509,41,2788
Amazon,Northeast,New Hampshire,Manchester,4296,49,2788
Amazon,Northeast,New Hampshire,Manchester,5998,51,2788
Amazon,Northeast,New Hampshire,Manchester,4228,54,2788
Amazon,Northeast,New Hampshire,Manchester,2457,45,2788
Amazon,Northeast,New Hampshire,Manchester,1542,42,2788
Amazon,Northeast,New Hampshire,Manchester,1938,45,2788
Amazon,Northeast,New Hampshire,Manchester,3188,47,2788
Amazon,Northeast,New Hampshire,Manchester,4725,52,2788
Amazon,Northeast,New Hampshire,Manchester,2668,52,2788
Amazon,Northeast,New Hampshire,Manchester,1677,43,2788
Amazon,Northeast,New Hampshire,Manchester,1247,42,2788
Amazon,Northeast,New Hampshire,Manchester,1734,43,2788
Amazon,Northeast,New Hampshire,Manchester,3065,46,2788
Foot Locker,Northeast,New Hampshire,Manchester,4036,53,3004
Foot Locker,Northeast,New Hampshire,Manchester,2760,53,3004
Foot Locker,Northeast,New Hampshire,Manchester,1402,44,3004
Foot Locker,Northeast,New Hampshire,Manchester,1253,43,3004
Foot Locker,Northeast,New Hampshire,Manchester,1404,43,3004
Foot Locker,Northeast,New Hampshire,Manchester,2799,48,3004
Foot Locker,Northeast,New Hampshire,Manchester,4217,53,3004
Foot Locker,Northeast,New Hampshire,Manchester,3160,52,3004
Foot Locker,Northeast,New Hampshire,Manchester,2948,45,3004
Foot Locker,Northeast,New Hampshire,Manchester,2176,40,3004
Foot Locker,Northeast,New Hampshire,Manchester,2415,42,3004
Foot Locker,Northeast,New Hampshire,Manchester,4253,47,3004
Foot Locker,Northeast,New Hampshire,Manchester,6599,55,3004
Foot Locker,Northeast,New Hampshire,Manchester,3732,55,3004
Foot Locker,Northeast,New Hampshire,Manchester,2812,42,3004
Foot Locker,Northeast,New Hampshire,Manchester,2401,44,3004
Foot Locker,Northeast,New Hampshire,Manchester,3341,43,3004
Foot Locker,Northeast,New Hampshire,Manchester,4242,49,3004
Foot Locker,Northeast,New Hampshire,Manchester,3468,46,3004
Foot Locker,Northeast,New Hampshire,Manchester,1974,47,3004
Foot Locker,Northeast,New Hampshire,Manchester,1386,35,3004
Foot Locker,Northeast,New Hampshire,Manchester,707,37,3004
Foot Locker,Northeast,New Hampshire,Manchester,1199,37,3004
Foot Locker,Northeast,New Hampshire,Manchester,1895,45,3004
Foot Locker,Northeast,New Hampshire,Manchester,4048,45,3004
Foot Locker,Northeast,New Hampshire,Manchester,1438,46,3004
Foot Locker,Northeast,New Hampshire,Manchester,1428,40,3004
Foot Locker,Northeast,New York,New York,6789,52,3004
Foot Locker,Northeast,New York,New York,4032,35,3004
Foot Locker,Northeast,New York,New York,4144,37,3004
Foot Locker,Northeast,New York,New York,3743,37,3004
Foot Locker,Northeast,New York,New York,4868,37,3004
Foot Locker,Northeast,New York,New York,4013,32,3004
Foot Locker,Northeast,New York,New York,6658,52,3004
Foot Locker,Northeast,New York,New York,4054,33,3004
Foot Locker,Northeast,New York,New York,3928,38,3004
Foot Locker,Northeast,New York,New York,3016,38,3004
Foot Locker,Northeast,New York,New York,4605,35,3004
Foot Locker,Northeast,New York,New York,3654,29,3004
Foot Locker,Northeast,New York,New York,8112,52,3004
Foot Locker,Northeast,New York,New York,3969,36,3004
Foot Locker,Northeast,New York,New York,3476,41,3004
Foot Locker,Northeast,New York,New York,2976,40,3004
Foot Locker,Northeast,New York,New York,3977,32,3004
Foot Locker,Northeast,New York,New York,3140,27,3004
Foot Locker,Northeast,New York,New York,6629,54,3004
Foot Locker,Northeast,New York,New York,3638,33,3004
Foot Locker,Northeast,New York,New York,3352,38,3004
Foot Locker,Northeast,New York,New York,3315,37,3004
Foot Locker,Northeast,New York,New York,4451,36,3004
Foot Locker,Northeast,New York,New York,3506,27,3004
Foot Locker,Northeast,New York,New York,8374,52,3004
Foot Locker,Northeast,New York,New York,3833,35,3004
Foot Locker,Northeast,New York,New York,4355,42,3004
Foot Locker,Northeast,New York,New York,3815,40,3004
Foot Locker,Northeast,New York,New York,4606,35,3004
Foot Locker,Northeast,New York,New York,4083,29,3004
Foot Locker,Northeast,New York,New York,9776,52,3004
Foot Locker,Northeast,New York,New York,4740,34,3004
Foot Locker,Northeast,New York,New York,4490,41,3004
Foot Locker,Northeast,New York,New York,4289,38,3004
Foot Locker,Northeast,New York,New York,4406,34,3004
Foot Locker,Northeast,New York,New York,5108,32,3004
Foot Locker,Northeast,New York,New York,9930,52,3004
Foot Locker,Northeast,New York,New York,4824,37,3004
Foot Locker,Northeast,New York,New York,4337,42,3004
Foot Locker,Northeast,New York,New York,3497,37,3004
Foot Locker,Northeast,New York,New York,4348,34,3004
Foot Locker,Northeast,New York,New York,4467,27,3004
Foot Locker,Northeast,New York,New York,7995,52,3004
Foot Locker,Northeast,New York,New York,4516,34,3004
Foot Locker,Northeast,New York,New York,4299,37,3004
Foot Locker,Northeast,New York,New York,5184,40,3004
Walmart,Northeast,New York,New York,3959,33,7802
Walmart,Northeast,New York,New York,5112,30,7802
Walmart,Northeast,New York,New York,8752,55,7802
Walmart,Northeast,New York,New York,4967,33,7802
Walmart,Northeast,New York,New York,4423,39,7802
Walmart,Northeast,New York,New York,4058,39,7802
Walmart,Northeast,New York,New York,5128,37,7802
Walmart,Northeast,New York,New York,4725,30,7802
Walmart,Northeast,New York,New York,4716,32,7802
Walmart,Northeast,New York,New York,4620,28,7802
Walmart,Northeast,New York,New York,10381,56,7802
Walmart,Northeast,New York,New York,4493,36,7802
Walmart,Northeast,New York,New York,5310,42,7802
Walmart,Northeast,New York,New York,4096,37,7802
Walmart,Northeast,New York,New York,4738,36,7802
Walmart,Northeast,New York,New York,4778,28,7802
Walmart,Northeast,New York,New York,11290,56,7802
Walmart,Northeast,New York,New York,4666,35,7802
Walmart,Northeast,New York,New York,5594,40,7802
Walmart,Northeast,New York,New York,5018,40,7802
Walmart,Northeast,New York,New York,4955,37,7802
Walmart,Northeast,New York,New York,4896,30,7802
Sports Direct,Northeast,New York,New York,2106,39,2164
Sports Direct,Northeast,New York,New York,2597,37,2164
Sports Direct,Northeast,New York,New York,2506,39,2164
Sports Direct,Northeast,New York,New York,2948,52,2164
Sports Direct,South,Texas,Houston,1556,34,2164
Sports Direct,South,Texas,Houston,3136,56,2164
Sports Direct,South,Texas,Houston,2091,41,2164
Sports Direct,South,Texas,Houston,2792,42,2164
Sports Direct,South,Texas,Houston,2613,41,2164
Sports Direct,South,Texas,Houston,2769,50,2164
Sports Direct,South,Texas,Houston,1478,33,2164
Sports Direct,South,Texas,Houston,3303,55,2164
Sports Direct,South,Texas,Houston,2570,42,2164
Sports Direct,South,Texas,Houston,3077,39,2164
Sports Direct,South,Texas,Houston,2164,42,2164
